,Tissue,Delivery,Date,Animal,Sex,Test,Function,Parent,Striatum,Hippocampus,Cortex,RT_reaction,Barcode_number,Barcode_Allele,Allele_String,Test_Allele,Animal_Allele
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_16,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,16,16_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_17,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,17,17_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_18,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,18,18_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_19,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,19,19_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_20,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,20,20_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_21,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,21,21_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_22,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,22,22_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_23,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,23,23_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_24,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,24,24_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_25,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,25,25_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_26,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,26,26_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_27,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,27,27_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_28,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,28,28_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_29,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,29,29_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_30,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,30,30_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_31,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,31,31_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
ZC97R2-MPRA3-AP1133-26-Hippocampus_REF_Barcode_32,Hippocampus,AAV.PHP.EB,,AP1133,M,ZC97R2-MPRA3-AP1133-26-Hippocampus,Brain,Brain,0,1,0,AP1133Hippocampus,32,32_REF,REF,ZC97R2-MPRA3-AP1133-26-Hippocampus_REF,AP1133_REF
